kaggle_row_idx,student_id,login_frequency,video_watch_time,discussion_posts,task_completion_rate,peer_interaction_count,avg_response_time,assignment_score,exam_score,attendance_rate,stress_level,anxiety_score,motivation_index,resilience_score,intervention_type,engagement_level,post_intervention_mood,risk_level,emotion,attendance_norm,assignment_norm,exam_norm,motivation_norm,stress_norm,discussion_norm
107,S0108,35,56.984024588559535,14,0.3725750065139935,30,12.63629340336706,95.2878395318224,40.891367350450224,0.7525820091466574,3,3,3,2,Gamified_Task,3,2,medium,Sad,0.5052948815440426,0.10375805771033819,0.0148487673134996,0.5,0.5,1.0
108,S0109,35,254.0436014899126,7,0.3340603645631993,24,18.88774193155924,98.75435848538407,68.86754150901074,0.7656653963365878,5,1,5,2,Mindfulness,1,1,medium,Normal,0.5314809205950501,0.04859572062767503,0.48255059119897503,1.0,1.0,1.0
109,S0110,33,255.4582763012216,11,0.7067105653625766,30,20.741427594213736,61.614482704822635,60.00207028699377,0.9027904132206168,3,2,5,2,Mindfulness,1,1,medium,Happy,0.8059328644891275,0.582321466194251,0.33433886515519917,1.0,0.5,1.0
110,S0111,5,287.0185306898089,11,0.5982496843382679,49,20.431873964441696,94.0648772807046,66.94740483581505,0.8956763618261672,2,2,4,3,Peer_Support,4,3,low,Scared,0.7916942865947645,0.4269790982971461,0.4504500109311683,0.75,0.25,1.0
111,S0112,42,54.854920856138506,13,0.683622649664968,19,9.27253790813056,66.41275446386686,74.23987473884733,0.7906832786022875,3,5,1,5,Peer_Support,3,1,medium,Surprised,0.581553522779241,0.5492539541069075,0.5723645177163815,0.0,0.5,1.0
112,S0113,39,190.7664397624473,14,0.6647512333558714,43,16.806389899595708,55.64202722584422,66.13534948076254,0.8903927416827382,2,4,5,1,Mindfulness,5,2,medium,Happy,0.7811192664262101,0.522225494930275,0.43687418142347967,1.0,0.25,1.0
113,S0114,41,147.5288195231072,14,0.5451420937635112,16,8.195186543057062,93.50124627600827,64.89081101809569,0.5958867291468355,1,4,4,4,Peer_Support,2,5,medium,Happy,0.19167359512809368,0.35091610862491884,0.4160681589278409,0.75,0.0,1.0
114,S0115,28,109.87128229282764,8,0.774231390376431,44,2.4008274944092025,81.80528173218093,83.9634049247984,0.5250322635466471,4,2,2,1,Peer_Support,3,5,medium,Sad,0.04986033406578905,0.679027714022603,0.7349211552608766,0.25,0.75,1.0
115,S0116,7,111.94664672892344,18,0.8309513166414735,1,17.136001108867674,58.23654480405308,81.15257650518788,0.93681691131735,5,1,5,2,Mindfulness,1,3,medium,Surprised,0.8740359630977099,0.7602644472092542,0.6879301131323124,1.0,1.0,1.0
116,S0117,9,129.71012967595817,19,0.310239781214373,24,1.2260337091051206,71.49156287565013,89.99627692215087,0.5377772468813848,4,2,2,5,Gamified_Task,4,2,medium,Bored,0.07536906712268032,0.014478850221028683,0.8357778778576644,0.25,0.75,1.0
117,S0118,8,214.4284094097964,7,0.4450696098382148,12,10.411199511545236,64.36288474385339,54.99753887436974,0.6233442148719986,4,2,1,5,Peer_Support,5,1,medium,Happy,0.24662899643235137,0.20758796609566554,0.2506737987272295,0.0,0.75,1.0
118,S0119,12,183.50295689776485,18,0.7992651076583357,38,8.575723193947741,86.83972843550984,76.5717105852438,0.8476594748121923,4,4,5,3,Gamified_Task,4,3,medium,Surprised,0.6955898099632465,0.7148820873516025,0.6113478280210697,1.0,0.75,1.0
119,S0120,34,143.30763870072803,5,0.5706341208436839,27,16.94768338593361,72.6708115312134,75.11168712357123,0.7047239688136546,2,3,4,2,Peer_Support,2,4,medium,Happy,0.4095083321687214,0.3874268930822534,0.5869393570103579,0.75,0.25,1.0
120,S0121,33,32.020689007190406,19,0.7637387628591257,41,18.623645873488716,99.46399725531924,62.184268652361325,0.9381569849577543,2,1,3,4,CBT_Session,3,2,low,Sad,0.8767180835738098,0.6639997187803811,0.370820556675196,0.5,0.25,1.0
121,S0122,48,32.55194978289755,18,0.5428738618141908,5,7.994176627339528,52.737249112979754,69.16345251416085,0.6489898973311348,5,4,5,3,Gamified_Task,4,3,high,Sad,0.297958123409618,0.347667448659965,0.48749759060039766,1.0,1.0,1.0
122,S0123,23,10.678423281475697,3,0.5735286066307459,2,19.66742133223163,67.75076330681233,58.82692859834373,0.5059356733346796,2,2,5,2,Gamified_Task,4,5,low,Bored,0.011639034812599869,0.39157250089735085,0.3146930083632582,1.0,0.25,1.0
123,S0124,24,290.63282258005506,6,0.4110752115827794,34,7.760085491613476,74.09500835549886,48.51066385701911,0.6503278202803721,2,3,5,3,Peer_Support,1,3,medium,Sad,0.3006359393365923,0.15889971766577304,0.14222711621314976,1.0,0.25,1.0
124,S0125,37,11.523607381931626,3,0.480761713766312,17,11.265506279690907,75.15667773741599,52.828072639763974,0.7890375245924158,2,1,5,1,Gamified_Task,4,4,low,Surprised,0.5782595914642663,0.2587077420651924,0.21440496121455666,1.0,0.25,1.0
125,S0126,35,39.897186343986014,11,0.723788230255311,10,17.72142612132508,65.79679111928183,46.330818784072065,0.6879691877016467,2,5,4,2,CBT_Session,5,2,medium,Scared,0.37597409931900505,0.6067808369603437,0.1057847667115066,0.75,0.25,1.0
126,S0127,44,101.23300147472916,12,0.6032141779206164,19,16.937165272170137,86.46201245487839,80.98417451140745,0.7674363778793776,1,1,4,4,Mindfulness,3,3,low,Sad,0.5350254913675025,0.43408946086481837,0.6851147918095805,0.75,0.0,1.0
127,S0128,40,244.1547730268607,2,0.8420118780612165,4,23.709474863180603,93.73735367444874,79.64364358654909,0.9382990594175094,5,1,3,4,CBT_Session,2,1,medium,Scared,0.8770024416912672,0.7761058619662408,0.6627039805607774,0.5,1.0,1.0
128,S0129,22,289.0086478715941,11,0.89680946845684,18,6.178703556966433,96.93596509889316,97.03638229479236,0.9562425271151842,2,2,4,2,Mindfulness,4,2,low,Bored,0.9129157979973039,0.8545893425236591,0.9534733892048738,0.75,0.25,1.0
129,S0130,27,239.10393204963827,1,0.6791524927517318,21,16.233312011410394,90.25466883997632,83.78070481883448,0.6329870323270561,5,2,4,3,CBT_Session,5,3,medium,Normal,0.26592882993679834,0.5428516019112058,0.7318668000692378,0.75,1.0,1.0
130,S0131,35,210.26246740923577,1,0.8307871044392414,18,15.02268389034288,92.52900986532995,43.12275032536789,0.7310702366349504,3,5,1,5,CBT_Session,2,3,medium,Happy,0.46223966144924145,0.7600292553862541,0.052152720357295235,0.0,0.5,1.0
131,S0132,1,161.1771935499351,8,0.514833159236199,46,22.04726445327069,77.52726503099977,93.05471043573723,0.7745720076207256,1,5,1,2,Gamified_Task,5,2,medium,Happy,0.5493072577287614,0.30750634085015993,0.886908347822197,0.0,0.0,1.0
132,S0133,35,35.14451144003324,0,0.5904798507800547,15,4.596329257832126,91.29441132134072,91.76050977674356,0.9745562284441236,2,5,2,4,CBT_Session,4,5,medium,Surprised,0.9495701667174463,0.4158508064033277,0.8652720795728478,0.25,0.25,0.0
133,S0134,37,287.8695299711398,7,0.7989443733517816,23,18.29135776249946,65.1751954573976,66.59921924636191,0.9993086595821924,1,4,3,1,Peer_Support,4,1,medium,Bored,0.999111475782098,0.7144227177966495,0.44462909223389036,0.5,0.0,1.0
134,S0135,47,229.9338000442476,5,0.5703483949719215,40,14.070178174181672,69.92393810546072,75.1517830316753,0.6177036244207633,1,4,1,4,Peer_Support,3,2,medium,Bored,0.23533951002622633,0.3870176641227441,0.5876096748759935,0.0,0.0,1.0
135,S0136,14,195.2953217469359,5,0.7119534546112922,3,7.317315005121824,65.84565069092722,98.56469994835112,0.8634899356729078,3,2,3,5,Peer_Support,1,1,medium,Bored,0.7272740412923622,0.5898305590840204,0.979023593103182,0.5,0.5,1.0
136,S0137,3,230.1203952062665,17,0.429760945357758,14,11.912003025385005,73.36936677239628,71.93826183088997,0.6890155311165975,5,2,3,4,Peer_Support,5,1,medium,Happy,0.37806832684028135,0.1856622342808606,0.5338864703311704,0.5,1.0,1.0
137,S0138,1,219.9899654892102,16,0.7198399204793485,24,8.67686173260535,64.27898081193182,94.3193097025654,0.5040540984431066,1,5,5,5,Gamified_Task,1,2,medium,Sad,0.007873114499086009,0.6011258968197427,0.9080497440770093,1.0,0.0,1.0
138,S0139,5,194.7971581389512,11,0.9030595950588254,43,14.3242082641346,98.08057211272234,44.98232546861119,0.5046262612179512,4,4,3,2,Peer_Support,1,3,high,Happy,0.009018282531500832,0.863541044343152,0.08324084131399345,0.5,0.75,1.0
139,S0140,26,294.36727205219654,5,0.908047747876398,34,21.447014048737316,65.6422314002834,51.46311212252097,0.7302830037811279,3,3,5,4,CBT_Session,2,5,medium,Happy,0.4606640365783137,0.8706852926914638,0.19158573940717194,1.0,0.5,1.0
140,S0141,14,271.9755056644472,7,0.8070410844306777,13,14.094014641480646,54.90222690554699,66.44529660647908,0.7441674565021673,4,4,2,3,Peer_Support,2,1,medium,Happy,0.4884533862227878,0.7260191778225692,0.44205583475406296,0.25,0.75,1.0
141,S0142,39,197.5328265439774,18,0.8220273653532881,48,15.529615621511432,76.34085830252067,75.08540850023829,0.5112848482867214,3,2,2,3,Gamified_Task,5,1,medium,Sad,0.022345261124746774,0.7474831779533423,0.5865000346072174,0.25,0.5,1.0
142,S0143,27,211.02081132250817,9,0.6905492116054904,18,12.931200483638316,52.854953922258815,88.97367111176801,0.8434637083871512,4,4,2,4,Mindfulness,1,3,medium,Normal,0.6871920990448084,0.5591744758937954,0.8186820948559849,0.25,0.75,1.0
143,S0144,9,24.9627839310259,0,0.7092676631160773,37,2.176806648245946,55.52715831542903,99.2957269085912,0.6470016942974766,4,2,5,4,CBT_Session,3,2,medium,Surprised,0.29397878980701875,0.5859838522658166,0.9912448010737908,1.0,0.75,0.0
144,S0145,15,204.27606471951137,12,0.3935554069873626,35,6.355746808150168,60.96946945981232,63.33108978844699,0.7799465507679747,1,5,5,1,CBT_Session,1,5,medium,Normal,0.560064257784795,0.1338070952820709,0.3899929543725257,1.0,0.0,1.0
145,S0146,15,22.80797693592905,16,0.6107014318949108,6,12.316039776937904,73.21751249410708,42.84493816840509,0.6504595365827094,1,5,2,4,Gamified_Task,2,1,medium,Normal,0.3008995658873155,0.44481303004874584,0.04750829500547138,0.25,0.0,1.0
146,S0147,26,180.59648952128,2,0.6155433987204546,29,8.135411526128209,71.66254661545139,88.07029019771949,0.5835671574346536,3,5,5,1,Mindfulness,1,1,medium,Happy,0.16701631171488307,0.45174790449246927,0.8035794972395579,1.0,0.5,1.0
147,S0148,42,299.81251487409213,7,0.970948484967418,18,5.180562748507467,89.98459310013956,76.26284314496849,0.7035868692994376,5,3,4,1,Peer_Support,4,2,medium,Normal,0.40723245881483305,0.9607744506432819,0.6061842247228896,0.75,1.0,1.0
148,S0149,13,171.1839086167821,13,0.6017608038363026,48,12.595055364124082,86.97373269420567,51.9125715320921,0.6161366823952503,1,3,4,1,Mindfulness,4,3,medium,Happy,0.23220331872690214,0.43200787560047793,0.19909973987154872,0.75,0.0,1.0
149,S0150,32,147.2309342435867,2,0.6845398514319303,24,8.424625249300558,71.31591469953506,69.68970739728522,0.767400488459584,1,2,5,1,CBT_Session,3,4,low,Happy,0.5349536596824358,0.5505676101732583,0.4962954472076274,1.0,0.0,1.0
150,S0151,39,100.72790838662038,15,0.6732759794953718,15,6.936475792988539,66.68521037878149,84.53861473202346,0.5994142651432399,2,1,5,2,CBT_Session,5,3,low,Surprised,0.19873386125143955,0.5344350052949834,0.7445374335422176,1.0,0.25,1.0
151,S0152,49,44.95154784807469,12,0.745733201931029,46,11.67166460112876,65.82343920307493,86.22470722411862,0.7542029883223136,1,3,1,3,CBT_Session,1,1,medium,Bored,0.5085392267108104,0.6382113751538964,0.7727252954465303,0.0,0.0,1.0
152,S0153,32,221.99686472290168,19,0.8237629819323271,39,4.065537935889982,88.69975436470045,69.97710471992572,0.5786892574344338,5,2,1,1,Mindfulness,4,1,medium,Happy,0.15725332923654012,0.7499690031338418,0.5011001160382164,0.0,1.0,1.0
153,S0154,4,65.85371805783282,16,0.4575293133196104,7,22.338151860734367,52.60362031106349,58.31287180773155,0.8354873547428925,2,4,3,3,Peer_Support,5,5,medium,Normal,0.6712276469513963,0.2254332926670216,0.30609907778549683,0.5,0.25,1.0
154,S0155,30,43.431786161712466,12,0.670107093368905,17,20.9571482521425,50.64108247553029,98.4245549223096,0.876968842220712,4,5,3,1,CBT_Session,4,3,medium,Surprised,0.7542517014427352,0.5298963894379786,0.9766806678727126,0.5,0.75,1.0
155,S0156,37,132.31117132184863,5,0.8781423951212213,27,17.275273472032314,89.7772195963324,79.80175665738957,0.5551971171249669,4,5,3,3,Gamified_Task,5,4,high,Scared,0.11023445754795236,0.827853552197431,0.6653472930878265,0.5,0.75,1.0
156,S0157,23,240.64913300813825,16,0.624180299686258,15,3.4429180345344927,73.85731879945246,64.49425116077792,0.7339012060186696,2,5,2,4,Peer_Support,5,5,medium,Scared,0.467905768685702,0.4641180478533736,0.40943852588737994,0.25,0.25,1.0
157,S0158,39,226.0687189548639,13,0.4949202824615011,18,18.84517685280294,56.544056927678795,56.827793452279145,0.5354358503274368,2,2,4,4,CBT_Session,4,4,low,Scared,0.0706828264186854,0.27898625692117596,0.28127174251365816,0.75,0.25,1.0
158,S0159,45,25.91595824747773,16,0.7582963527494093,41,19.583018546507436,61.778296729725064,83.86617898021373,0.7990912227710012,2,5,2,3,Peer_Support,2,5,medium,Normal,0.5983817914182739,0.6562048634783942,0.7332957453190628,0.25,0.25,1.0
159,S0160,15,141.99166866048526,7,0.8766371770593859,16,18.658586207429767,96.62519765486913,54.531006735626065,0.6322021489648226,3,3,5,1,Gamified_Task,5,3,medium,Bored,0.26435790750856447,0.8256977137447211,0.24287437872952267,1.0,0.5,1.0
160,S0161,43,161.50602706063898,10,0.3441982050491739,44,3.621215403742547,92.9751487812449,50.30259933842129,0.7638122284193539,5,4,1,2,Mindfulness,1,1,medium,Sad,0.5277718560581457,0.06311557452874628,0.17218444662533716,0.0,1.0,1.0
161,S0162,29,196.91852868148845,19,0.8437533383850588,12,15.809883012558588,85.48925251119863,71.79003333772422,0.7587305046921455,5,5,5,3,CBT_Session,4,4,medium,Bored,0.5176009260049919,0.77860005681096,0.5314084068113879,1.0,1.0,1.0
162,S0163,36,198.54853162853615,0,0.8751535530732397,6,20.189470302236167,74.11126151686634,57.39924355864851,0.9621771730969002,4,2,5,5,Gamified_Task,2,3,medium,Surprised,0.924793828447303,0.8235728032617863,0.29082516663425817,1.0,0.75,0.0
163,S0164,13,115.76220234261868,6,0.6230660493120248,26,14.279128228052356,76.01618130956929,77.7343086954169,0.7745416112843615,4,4,1,2,CBT_Session,4,4,medium,Bored,0.5492464202988601,0.46252217024359443,0.6307839829967986,0.0,0.75,1.0
164,S0165,32,172.59638626101906,16,0.9883139597729272,9,15.867369630246047,98.76222676419792,47.07632049245401,0.7914992398591578,4,5,5,5,CBT_Session,3,3,medium,Scared,0.5831866467574842,0.9856460352226172,0.11824796152663053,1.0,0.75,1.0
165,S0166,7,149.50794631478507,9,0.8506958384951164,33,11.542360026805042,98.28852219421437,79.29646627403929,0.7008265628821901,1,1,3,3,Mindfulness,1,5,low,Bored,0.4017077815592045,0.7885434059340465,0.6568999180984766,0.5,0.0,1.0
166,S0167,22,266.64952339175153,10,0.8415637954269659,35,13.16026835733321,60.76345228929171,56.99779167986213,0.9745398015914084,4,5,1,1,Mindfulness,3,3,medium,Surprised,0.9495372888242495,0.7754640986248343,0.2841137494531071,0.0,0.75,1.0
167,S0168,28,163.77688846412104,8,0.8234870020884502,24,1.79066774208968,90.55522831526592,40.01457606607077,0.8885929547198048,2,3,5,5,Peer_Support,5,5,medium,Surprised,0.7775170423988464,0.7495737328572699,0.00019069146127725922,1.0,0.25,1.0
168,S0169,2,137.89932690696688,8,0.4054256722527918,5,15.696149505385543,59.86213330835084,47.61616346045058,0.6427026451514208,4,4,3,3,Gamified_Task,5,1,high,Scared,0.2853743613676112,0.15080820293013864,0.12727298186403369,0.5,0.75,1.0
169,S0170,42,127.30078040773672,4,0.4520616205171075,23,2.8732858964966614,60.67687389419757,96.01692267010564,0.922104792888116,2,3,3,2,Gamified_Task,3,5,medium,Normal,0.844590063338091,0.2176022263982128,0.9364302037020525,0.5,0.25,1.0
170,S0171,45,176.00405023570505,16,0.6247930920250975,17,11.005335669825138,83.80465170822885,92.04127834692147,0.716198180092545,3,1,4,1,Mindfulness,3,2,medium,Happy,0.4324736499619446,0.46499571556218744,0.8699659298333468,0.75,0.5,1.0
171,S0172,6,243.15332402626032,8,0.4848030449716261,22,7.73106724635038,70.25005492937743,54.01654192217421,0.914333571766797,1,1,3,5,CBT_Session,5,1,low,Sad,0.8290361783385325,0.2644959115227985,0.2342736268821617,0.5,0.0,1.0
172,S0173,28,166.13643221042838,16,0.5906686806338283,5,13.5448428548694,96.577220355326,86.70231427272947,0.911444034146751,1,3,2,3,Peer_Support,2,3,medium,Sad,0.8232528483904502,0.4161212566922966,0.7807098642610443,0.25,0.0,1.0
173,S0174,28,201.88000077335704,18,0.9219248769460444,28,4.068575717033763,54.45048674480044,76.51429559043845,0.5944350933814272,5,4,1,1,Mindfulness,1,3,high,Scared,0.18876818613201385,0.8905607175352789,0.6103879720508915,0.0,1.0,1.0
174,S0175,44,223.97817240289223,6,0.8770288243154885,24,16.907798245386317,75.57628204047465,98.25428268699216,0.8505705656917885,3,1,1,1,Peer_Support,4,2,medium,Sad,0.7014162781665882,0.826258647895069,0.9738340801097228,0.0,0.5,1.0
175,S0176,44,160.84875186483225,8,0.7410279149359875,16,19.28526534935482,95.92607652215604,62.41633957204355,0.6453214846532656,2,1,1,4,Peer_Support,3,3,low,Bored,0.29061589648906727,0.6314722594788046,0.37470028632625485,0.0,0.25,1.0
176,S0177,20,133.77694642991065,6,0.9006842759757725,45,4.757152344092599,95.20568302397524,80.88763675103027,0.648746334996334,3,5,5,1,Gamified_Task,1,1,medium,Surprised,0.29747064010595525,0.860139009550627,0.6835008868365015,1.0,0.5,1.0
177,S0178,30,264.23295958011033,12,0.8486406723120743,23,3.39920100909329,57.82646067078706,43.81214334543512,0.6481740384402903,1,2,5,3,Peer_Support,4,1,low,Surprised,0.29632520431415554,0.7855999079808603,0.06367789785411526,1.0,0.0,1.0
178,S0179,11,131.07676436808873,10,0.6002894522886233,10,4.346856104109261,68.33188500482282,63.77484080898436,0.862784123779974,2,1,2,2,Gamified_Task,4,5,low,Scared,0.7258613782317405,0.429900542235056,0.3974115227757703,0.25,0.25,1.0
179,S0180,28,143.9634266669204,13,0.4407456064349616,25,21.17393392366554,80.95607000233481,97.82905967129082,0.6149130208962681,3,4,3,4,CBT_Session,3,4,medium,Surprised,0.2297541939450396,0.20139494128236024,0.9667252603377835,0.5,0.5,1.0
180,S0181,25,297.19898086911536,18,0.6599407280065375,33,13.148353020396192,57.96974423857011,72.33885246700723,0.5004529176230451,1,4,5,3,CBT_Session,2,3,medium,Happy,0.00066545028989351,0.5153356809744053,0.5405834893760765,1.0,0.0,1.0
181,S0182,39,10.068881837006527,10,0.815360217769985,27,11.74700290817256,98.40110860228694,57.27277020009067,0.8576184267413165,2,5,3,3,Mindfulness,2,2,medium,Surprised,0.7155223779089439,0.737934200636095,0.28871080245654157,0.5,0.25,1.0
182,S0183,33,63.78714377724952,12,0.605493719110715,2,3.4543718393541485,95.73746643638302,47.216257787716415,0.5855923719175626,2,4,3,3,CBT_Session,1,1,medium,Surprised,0.17106972271359888,0.4373543184138692,0.12058741394256423,0.5,0.25,1.0
183,S0184,1,121.34952807672046,13,0.766740336848728,10,15.93978815541012,58.347508951723455,82.21170041089182,0.5522411976539173,1,5,5,5,Gamified_Task,1,1,medium,Bored,0.1043182661537152,0.6682987029538424,0.7056364006186185,1.0,0.0,1.0
184,S0185,27,280.4510737333233,12,0.3660291984037305,37,20.963990613587068,56.05777306304927,78.69136260578361,0.6187580602970301,2,1,5,5,Peer_Support,5,1,low,Normal,0.23744993438590245,0.09438286803784757,0.6467838783684204,1.0,0.25,1.0
185,S0186,13,30.3086146667666,0,0.8236033154599824,13,20.048274994439417,54.27042414041327,62.43632281622648,0.6899502611613519,1,1,2,2,Peer_Support,2,4,low,Sad,0.3799391632757365,0.7497403219019215,0.37503436344839935,0.25,0.0,0.0
186,S0187,41,12.750775752264442,7,0.8688995339251433,25,15.39925830655843,95.47218320183156,97.05648111195006,0.7379531637366004,4,1,4,3,CBT_Session,1,4,medium,Bored,0.47601565043837457,0.8146155263692872,0.9538093984600821,0.75,0.75,1.0
187,S0188,3,25.27831243339629,11,0.7947864990463788,47,2.7314104829884935,59.68119048977304,41.33216877927102,0.5222850203563154,4,1,1,5,Gamified_Task,5,3,medium,Bored,0.04436180249897825,0.7084676302672107,0.022218024848941642,0.0,0.75,1.0
188,S0189,39,35.677589077949264,18,0.977084511268456,20,3.585131625048298,70.81424642721774,58.22343109790955,0.9852866663136802,2,2,5,5,Peer_Support,4,2,low,Bored,0.9710468425207035,0.9695627330735944,0.3046038203254784,1.0,0.25,1.0
