persona_id,enrollment_id,gender,match_score,result_match,engagement_match,n_weeks,rank
P0047,564129_BBB_2013J,M,0.9956,True,True,39,4
P0047,634481_BBB_2014B,M,0.99,True,True,34,5
P0047,613162_BBB_2014B,M,0.9894,True,True,34,6
P0047,648841_DDD_2014J,M,0.9893,True,True,38,7
P0047,635011_BBB_2014B,M,0.9882,True,True,34,8
P0047,203640_BBB_2013J,M,0.9878,True,True,39,9
P0047,689828_BBB_2014J,M,0.9871,True,True,38,10
P0048,612517_BBB_2013J,F,0.9864,True,True,39,1
P0048,676169_BBB_2014J,F,0.9858,True,True,38,2
P0048,2524295_BBB_2014B,F,0.9835,True,True,34,3
P0048,656194_BBB_2014J,F,0.9803,True,True,38,4
P0048,581530_BBB_2013J,F,0.9784,True,True,39,5
P0048,2134578_DDD_2014J,F,0.9775,True,True,38,6
P0048,656253_BBB_2014J,F,0.9774,True,True,38,7
P0048,551274_BBB_2013B,F,0.9769,True,True,35,8
P0048,682480_BBB_2014J,F,0.9753,True,True,38,9
P0048,592624_BBB_2013J,F,0.9739,True,True,39,10
P0049,622208_BBB_2014B,F,0.9503,True,True,34,1
P0049,589302_BBB_2013J,F,0.948,True,True,39,2
P0049,394331_BBB_2014B,F,0.9469,True,True,34,3
P0049,131051_BBB_2013J,F,0.9429,True,True,39,4
P0049,511228_GGG_2014B,F,0.9426,True,True,35,5
P0049,618258_BBB_2014B,F,0.9405,True,True,34,6
P0049,595185_GGG_2013J,F,0.9401,True,True,38,7
P0049,1955634_BBB_2014B,F,0.9396,True,True,34,8
P0049,2087747_BBB_2014B,F,0.9379,True,True,34,9
P0049,433531_BBB_2013B,F,0.9378,True,True,35,10
P0050,546195_BBB_2013J,M,0.9886,True,True,39,1
P0050,117435_DDD_2014B,M,0.9837,True,True,35,2
P0050,572804_FFF_2014J,M,0.9786,True,True,39,3
P0050,607110_DDD_2014J,M,0.977,True,True,38,4
P0050,33897_DDD_2014J,M,0.9753,True,True,38,5
P0050,601180_FFF_2014J,M,0.972,True,True,39,6
P0050,473896_FFF_2013J,M,0.967,True,True,39,7
P0050,516343_DDD_2013J,M,0.967,True,True,38,8
P0050,560117_BBB_2014B,M,0.9653,True,True,34,9
P0050,573291_FFF_2014J,M,0.9653,True,True,39,10
P0051,615443_BBB_2014B,F,0.9971,True,True,34,1
P0051,187257_BBB_2014B,F,0.9968,True,True,34,2
P0051,624230_GGG_2014B,F,0.9966,True,True,35,3
P0051,321121_BBB_2014B,F,0.9963,True,True,34,4
P0051,607887_BBB_2013J,F,0.9958,True,True,39,5
P0051,442183_BBB_2013B,F,0.9957,True,True,35,6
P0051,1689081_GGG_2014J,F,0.9955,True,True,39,7
P0051,624661_BBB_2014B,F,0.9952,True,True,34,8
P0051,2317273_BBB_2014B,F,0.9952,True,True,34,9
P0051,607529_BBB_2014B,F,0.9952,True,True,34,10
P0052,598842_DDD_2013J,M,0.9956,True,True,38,1
P0052,569279_DDD_2013J,M,0.9945,True,True,38,2
P0052,559950_DDD_2013B,M,0.9932,True,True,35,3
P0052,633625_FFF_2014B,M,0.9928,True,True,35,4
P0052,685236_CCC_2014J,M,0.9922,True,True,39,5
P0052,526441_CCC_2014J,M,0.9911,True,True,39,6
P0052,545993_DDD_2013B,M,0.9909,True,True,35,7
P0052,572944_EEE_2013J,M,0.9904,True,True,39,8
P0052,687310_CCC_2014J,M,0.9903,True,True,39,9
P0052,165733_CCC_2014J,M,0.9902,True,True,39,10
P0053,646085_FFF_2014J,F,0.9961,True,True,39,1
P0053,677400_FFF_2014J,F,0.9932,True,True,39,2
P0053,283953_FFF_2013J,F,0.9917,True,True,39,3
P0053,529862_FFF_2013J,F,0.9907,True,True,39,4
P0053,399429_FFF_2014J,F,0.9904,True,True,39,5
P0053,626416_FFF_2014J,F,0.9903,True,True,39,6
P0053,313975_FFF_2013B,F,0.9896,True,True,35,7
P0053,651598_FFF_2014J,F,0.9873,True,True,39,8
P0053,1948159_FFF_2014J,F,0.9869,True,True,39,9
P0053,680266_FFF_2014J,F,0.9869,True,True,39,10
P0054,2481629_DDD_2014J,M,0.7998,True,True,38,1
P0054,508804_FFF_2013J,M,0.7997,True,True,39,2
P0054,2346679_FFF_2013B,M,0.7997,True,True,35,3
P0054,535215_DDD_2013B,M,0.7997,True,True,35,4
P0054,543860_DDD_2013B,M,0.7997,True,True,35,5
P0054,332309_DDD_2013J,M,0.7994,True,True,38,6
P0054,561865_FFF_2013J,M,0.7994,True,True,39,7
P0054,569566_FFF_2013J,M,0.7993,True,True,39,8
P0054,587579_DDD_2014J,M,0.7992,True,True,38,9
P0054,483037_FFF_2014J,M,0.7992,True,True,39,10
P0055,633685_GGG_2014B,F,0.998,True,True,35,1
P0055,481350_DDD_2013B,F,0.9979,True,True,35,2
P0055,2498700_AAA_2013J,F,0.9968,True,True,39,3
P0055,127580_DDD_2014B,F,0.9959,True,True,35,4
P0055,2685865_AAA_2013J,F,0.9953,True,True,39,5
P0055,594963_DDD_2013J,F,0.9952,True,True,38,6
P0055,1916140_DDD_2014B,F,0.9952,True,True,35,7
P0055,630613_DDD_2014B,F,0.9947,True,True,35,8
P0055,579619_BBB_2013J,F,0.9941,True,True,39,9
P0055,583955_DDD_2013J,F,0.9938,True,True,38,10
P0056,325497_DDD_2013J,F,0.7999,True,True,38,1
P0056,513077_BBB_2014B,F,0.7991,True,True,34,2
P0056,1829654_BBB_2014B,F,0.7984,True,True,34,3
P0056,503838_DDD_2013J,F,0.7972,True,True,38,4
P0056,2146936_DDD_2013B,F,0.7967,True,True,35,5
P0056,653951_BBB_2014J,F,0.7965,True,True,38,6
P0056,72609_CCC_2014J,F,0.7961,True,True,39,7
P0056,368749_DDD_2013B,F,0.7955,True,True,35,8
P0056,2381845_DDD_2013B,F,0.7943,True,True,35,9
P0056,552914_BBB_2013B,F,0.7935,True,True,35,10
P0057,554476_FFF_2013B,M,0.9986,True,True,35,1
P0057,591695_FFF_2013J,M,0.997,True,True,39,2
P0057,609416_FFF_2013J,M,0.9965,True,True,39,3
P0057,640927_FFF_2014J,M,0.9962,True,True,39,4
P0057,314776_FFF_2013J,M,0.9959,True,True,39,5
P0057,550287_FFF_2013B,M,0.9958,True,True,35,6
P0057,598299_FFF_2013J,M,0.9957,True,True,39,7
P0057,573951_FFF_2013J,M,0.9956,True,True,39,8
P0057,649207_FFF_2014J,M,0.9955,True,True,39,9
P0057,683820_FFF_2014J,M,0.9954,True,True,39,10
P0058,92947_BBB_2013B,F,0.9962,True,True,35,1
P0058,2590564_BBB_2014B,F,0.9949,True,True,34,2
P0058,635755_BBB_2014B,F,0.993,True,True,34,3
P0058,277812_BBB_2013J,F,0.9926,True,True,39,4
P0058,496764_BBB_2013J,F,0.9926,True,True,39,5
P0058,582250_GGG_2013J,F,0.9901,True,True,38,6
P0058,612000_DDD_2014B,F,0.9897,True,True,35,7
P0058,547259_BBB_2013B,F,0.9885,True,True,35,8
P0058,627549_BBB_2014B,F,0.9884,True,True,34,9
P0058,556292_BBB_2013B,F,0.9883,True,True,35,10
P0059,612319_GGG_2014B,M,0.9981,True,True,35,1
P0059,657231_GGG_2014J,M,0.998,True,True,39,2
P0059,149962_AAA_2014J,M,0.9963,True,True,39,3
P0059,578447_BBB_2013J,M,0.9945,True,True,39,4
P0059,609871_BBB_2013J,M,0.9923,True,True,39,5
P0059,386924_AAA_2013J,M,0.9918,True,True,39,6
P0059,592725_BBB_2014B,M,0.9914,True,True,34,7
P0059,127988_DDD_2013J,M,0.9902,True,True,38,8
P0059,305535_DDD_2013J,M,0.9899,True,True,38,9
P0059,620243_DDD_2014B,M,0.9895,True,True,35,10
P0060,471925_BBB_2014B,M,0.9055,True,True,34,1
P0060,554004_BBB_2014B,M,0.8703,True,True,34,2
P0060,635244_BBB_2014B,M,0.8682,True,True,34,3
P0060,645081_DDD_2014J,M,0.8538,True,True,38,4
P0060,609556_DDD_2014J,M,0.8504,True,True,38,5
P0060,553856_BBB_2013J,M,0.8494,True,True,39,6
P0060,2432655_DDD_2014J,M,0.8478,True,True,38,7
P0060,495615_DDD_2014J,M,0.847,True,True,38,8
P0060,689017_DDD_2014J,M,0.8464,True,True,38,9
P0060,599787_BBB_2013J,M,0.8462,True,True,39,10
P0061,2194100_AAA_2013J,F,0.9981,True,True,39,1
P0061,605156_GGG_2013J,F,0.994,True,True,38,2
P0061,687406_BBB_2014J,F,0.994,True,True,38,3
P0061,1484804_AAA_2014J,F,0.9934,True,True,39,4
P0061,400549_BBB_2014J,F,0.9927,True,True,38,5
P0061,675526_BBB_2014J,F,0.9925,True,True,38,6
P0061,484780_FFF_2013B,F,0.9924,True,True,35,7
P0061,404695_EEE_2014J,F,0.9923,True,True,39,8
P0061,599048_FFF_2014B,F,0.9921,True,True,35,9
P0061,485791_DDD_2013J,F,0.9916,True,True,38,10
P0062,607947_EEE_2013J,M,0.9985,True,True,39,1
P0062,398550_FFF_2014J,M,0.998,True,True,39,2
P0062,689004_CCC_2014J,M,0.9957,True,True,39,3
P0062,561714_FFF_2013J,M,0.9946,True,True,39,4
P0062,445917_CCC_2014B,M,0.9921,True,True,35,5
P0062,577035_CCC_2014B,M,0.9921,True,True,35,6
P0062,651495_CCC_2014J,M,0.992,True,True,39,7
P0062,281801_CCC_2014B,M,0.9915,True,True,35,8
P0062,598973_EEE_2013J,M,0.9913,True,True,39,9
P0062,685206_CCC_2014J,M,0.9911,True,True,39,10
P0063,1777834_CCC_2014J,F,0.9824,True,True,39,1
P0063,674777_BBB_2014J,F,0.9804,True,True,38,2
P0063,327940_BBB_2014J,F,0.9639,True,True,38,3
P0063,630597_BBB_2014J,F,0.9553,True,True,38,4
P0063,2061889_BBB_2013J,F,0.9546,True,True,39,5
P0063,691514_BBB_2014J,F,0.9546,True,True,38,6
P0063,540005_BBB_2013J,F,0.9524,True,True,39,7
P0063,551274_BBB_2013B,F,0.9493,True,True,35,8
P0063,656194_BBB_2014J,F,0.9459,True,True,38,9
P0063,551276_BBB_2014J,F,0.9455,True,True,38,10
P0064,574065_BBB_2013J,F,0.8991,True,True,39,1
P0064,577824_BBB_2013J,F,0.8925,True,True,39,2
P0064,2680885_BBB_2013J,F,0.8921,True,True,39,3
P0064,325308_BBB_2014B,F,0.8912,True,True,34,4
P0064,520006_BBB_2013J,F,0.8899,True,True,39,5
P0064,624767_GGG_2014J,F,0.8869,True,True,39,6
P0064,478444_BBB_2013B,F,0.8843,True,True,35,7
P0064,587538_BBB_2014B,F,0.8815,True,True,34,8
P0064,250123_BBB_2014B,F,0.8804,True,True,34,9
P0064,634851_BBB_2014B,F,0.8803,True,True,34,10
P0065,577824_BBB_2013J,F,0.9399,True,True,39,1
P0065,2680885_BBB_2013J,F,0.9388,True,True,39,2
P0065,325308_BBB_2014B,F,0.9387,True,True,34,3
P0065,624767_GGG_2014J,F,0.9344,True,True,39,4
P0065,574065_BBB_2013J,F,0.934,True,True,39,5
P0065,478444_BBB_2013B,F,0.9317,True,True,35,6
P0065,250123_BBB_2014B,F,0.9278,True,True,34,7
P0065,371530_BBB_2013J,F,0.9229,True,True,39,8
P0065,573323_BBB_2014B,F,0.9214,True,True,34,9
P0065,554374_BBB_2013B,F,0.9198,True,True,35,10
P0066,584550_FFF_2013J,F,0.9951,True,True,39,1
P0066,2352407_EEE_2014J,F,0.9937,True,True,39,2
P0066,258245_FFF_2014J,F,0.9936,True,True,39,3
P0066,2339267_FFF_2014J,F,0.9936,True,True,39,4
P0066,586592_FFF_2014B,F,0.9919,True,True,35,5
P0066,696659_FFF_2014J,F,0.9906,True,True,39,6
P0066,561867_FFF_2013J,F,0.9902,True,True,39,7
P0066,157308_FFF_2013B,F,0.99,True,True,35,8
P0066,623433_FFF_2014B,F,0.9897,True,True,35,9
P0066,2278101_FFF_2014J,F,0.9895,True,True,39,10
P0067,602448_BBB_2014J,F,0.9792,True,True,38,1
P0067,493984_DDD_2014B,F,0.9781,True,True,35,2
P0067,541327_FFF_2014B,F,0.9735,True,True,35,3
P0067,577905_BBB_2014B,F,0.971,True,True,34,4
P0067,2650236_BBB_2013J,F,0.9709,True,True,39,5
P0067,341612_BBB_2013J,F,0.9709,True,True,39,6
P0067,443108_BBB_2013J,F,0.9709,True,True,39,7
P0067,604471_GGG_2013J,F,0.9709,True,True,38,8
P0067,591725_BBB_2014B,F,0.9705,True,True,34,9
P0067,559090_BBB_2014B,F,0.9689,True,True,34,10
P0068,537962_DDD_2013J,M,0.998,True,True,38,1
P0068,424220_BBB_2014J,M,0.9971,True,True,38,2
P0068,579550_CCC_2014B,M,0.9962,True,True,35,3
P0068,571844_FFF_2014B,M,0.9951,True,True,35,4
P0068,2664024_AAA_2013J,M,0.9946,True,True,39,5
P0068,682022_DDD_2014J,M,0.9935,True,True,38,6
P0068,561713_BBB_2013B,M,0.993,True,True,35,7
P0068,628718_EEE_2014B,M,0.9929,True,True,35,8
P0068,597403_CCC_2014B,M,0.9929,True,True,35,9
P0068,504652_EEE_2014B,M,0.9924,True,True,35,10
P0069,625919_BBB_2014B,F,0.8797,True,True,34,1
P0069,206003_BBB_2014B,F,0.873,True,True,34,2
P0069,612721_BBB_2014B,F,0.8693,True,True,34,3
P0069,266331_BBB_2013J,F,0.8687,True,True,39,4
P0069,627264_GGG_2014B,F,0.8681,True,True,35,5
P0069,555015_BBB_2014B,F,0.8666,True,True,34,6
P0069,641744_DDD_2014J,F,0.866,True,True,38,7
P0069,116603_BBB_2013B,F,0.8634,True,True,35,8
P0069,588883_BBB_2013J,F,0.8632,True,True,39,9
P0069,2322342_BBB_2013B,F,0.8622,True,True,35,10
P0070,646413_CCC_2014J,F,0.9965,True,True,39,1
P0070,641112_GGG_2014J,F,0.996,True,True,39,2
P0070,689333_BBB_2014J,F,0.9939,True,True,38,3
P0070,679039_CCC_2014J,F,0.992,True,True,39,4
P0070,473095_BBB_2014J,F,0.9912,True,True,38,5
P0070,654657_BBB_2014J,F,0.9903,True,True,38,6
P0070,626889_DDD_2014B,F,0.9898,True,True,35,7
P0070,2329342_AAA_2013J,F,0.9891,True,True,39,8
P0070,379720_BBB_2014J,F,0.9878,True,True,38,9
P0070,674922_BBB_2014J,F,0.9865,True,True,38,10
P0071,545164_FFF_2014J,M,0.9993,True,True,39,1
P0071,625614_EEE_2014J,M,0.9968,True,True,39,2
P0071,2290267_FFF_2013J,M,0.9953,True,True,39,3
P0071,572560_FFF_2013J,M,0.9952,True,True,39,4
P0071,574078_FFF_2013J,M,0.9938,True,True,39,5
P0071,634241_CCC_2014B,M,0.9936,True,True,35,6
P0071,638498_FFF_2014J,M,0.9936,True,True,39,7
P0071,1634278_FFF_2013J,M,0.9935,True,True,39,8
P0071,561542_FFF_2013J,M,0.9929,True,True,39,9
P0071,692220_FFF_2014J,M,0.9919,True,True,39,10
P0072,534652_BBB_2013B,F,0.9901,True,True,35,1
P0072,586243_DDD_2013J,F,0.9895,True,True,38,2
P0072,572854_DDD_2013J,F,0.988,True,True,38,3
P0072,551576_BBB_2013B,F,0.9877,True,True,35,4
P0072,556871_BBB_2013B,F,0.9876,True,True,35,5
P0072,561166_BBB_2013B,F,0.9873,True,True,35,6
P0072,598637_DDD_2013J,F,0.9869,True,True,38,7
P0072,367646_DDD_2014B,F,0.9868,True,True,35,8
P0072,674879_DDD_2014J,F,0.9835,True,True,38,9
P0072,2642029_BBB_2013B,F,0.9826,True,True,35,10
P0073,682480_BBB_2014J,F,0.9867,True,True,38,1
P0073,2524295_BBB_2014B,F,0.9863,True,True,34,2
P0073,592624_BBB_2013J,F,0.9853,True,True,39,3
P0073,2134578_DDD_2014J,F,0.9846,True,True,38,4
P0073,581530_BBB_2013J,F,0.9811,True,True,39,5
P0073,656253_BBB_2014J,F,0.9801,True,True,38,6
P0073,599016_BBB_2013J,F,0.9799,True,True,39,7
P0073,691106_BBB_2014J,F,0.9778,True,True,38,8
P0073,2681505_BBB_2014J,F,0.9773,True,True,38,9
P0073,586078_BBB_2013J,F,0.9768,True,True,39,10
P0074,608000_BBB_2013J,M,0.9982,True,True,39,1
P0074,443275_DDD_2014J,M,0.9976,True,True,38,2
P0074,370274_DDD_2014J,M,0.9965,True,True,38,3
P0074,2356801_DDD_2013J,M,0.9957,True,True,38,4
P0074,689050_DDD_2014J,M,0.9943,True,True,38,5
P0074,124909_BBB_2013J,M,0.9935,True,True,39,6
P0074,688608_DDD_2014J,M,0.9928,True,True,38,7
P0074,684854_DDD_2014J,M,0.9927,True,True,38,8
P0074,677006_CCC_2014J,M,0.9925,True,True,39,9
P0074,554484_DDD_2013B,M,0.9913,True,True,35,10
P0075,515497_BBB_2013B,F,0.9996,True,True,35,1
P0075,634188_BBB_2014B,F,0.9978,True,True,34,2
P0075,421018_BBB_2013J,F,0.9975,True,True,39,3
P0075,585236_GGG_2013J,F,0.9948,True,True,38,4
P0075,606105_BBB_2014J,F,0.9921,True,True,38,5
P0075,587409_BBB_2013J,F,0.9917,True,True,39,6
P0075,692207_BBB_2014J,F,0.9902,True,True,38,7
P0075,574512_BBB_2014J,F,0.9898,True,True,38,8
P0075,566339_BBB_2013J,F,0.9887,True,True,39,9
P0075,602666_BBB_2014J,F,0.9879,True,True,38,10
P0076,615429_FFF_2014B,M,0.9954,True,True,35,1
P0076,2087182_CCC_2014B,M,0.9948,True,True,35,2
P0076,554235_EEE_2013J,M,0.9947,True,True,39,3
P0076,2554973_DDD_2013B,M,0.9943,True,True,35,4
P0076,576516_CCC_2014B,M,0.9941,True,True,35,5
P0076,556126_FFF_2013B,M,0.9928,True,True,35,6
P0076,600963_DDD_2013J,M,0.9927,True,True,38,7
P0076,612023_CCC_2014B,M,0.9916,True,True,35,8
P0076,686378_BBB_2014J,M,0.9914,True,True,38,9
P0076,235777_DDD_2013J,M,0.9908,True,True,38,10
P0077,612183_EEE_2013J,M,0.9991,True,True,39,1
P0077,646778_FFF_2014J,M,0.9985,True,True,39,2
P0077,432532_FFF_2013B,M,0.9984,True,True,35,3
P0077,676610_FFF_2014J,M,0.9983,True,True,39,4
P0077,70495_FFF_2013J,M,0.9972,True,True,39,5
P0077,585279_EEE_2013J,M,0.997,True,True,39,6
P0077,243657_FFF_2013B,M,0.9962,True,True,35,7
P0077,526051_EEE_2014B,M,0.996,True,True,35,8
P0077,534602_FFF_2013B,M,0.9959,True,True,35,9
P0077,581836_FFF_2013J,M,0.9957,True,True,39,10
P0078,2251500_BBB_2014J,M,0.8189,True,True,38,1
P0078,99075_DDD_2014J,M,0.8038,True,True,38,2
P0078,353804_CCC_2014B,M,0.8024,True,True,35,3
P0078,624156_CCC_2014J,M,0.7953,True,True,39,4
P0078,535259_CCC_2014J,M,0.7934,True,True,39,5
P0078,629906_EEE_2014B,M,0.7934,True,True,35,6
P0078,609891_CCC_2014J,M,0.7913,True,True,39,7
P0078,610828_DDD_2014J,M,0.7908,True,True,38,8
P0078,620484_CCC_2014J,M,0.7899,True,True,39,9
P0078,578034_CCC_2014B,M,0.7885,True,True,35,10
P0079,2396985_CCC_2014J,M,0.7995,True,True,39,1
P0079,616794_FFF_2014B,M,0.7994,True,True,35,2
P0079,943374_CCC_2014J,M,0.7993,True,True,39,3
P0079,543010_FFF_2013B,M,0.7986,True,True,35,4
P0079,610828_DDD_2014J,M,0.7978,True,True,38,5
P0079,2458925_CCC_2014J,M,0.7965,True,True,39,6
P0079,600535_CCC_2014J,M,0.7962,True,True,39,7
P0079,543481_DDD_2013J,M,0.7961,True,True,38,8
P0079,640773_DDD_2014J,M,0.796,True,True,38,9
P0079,556645_CCC_2014J,M,0.7959,True,True,39,10
P0080,679127_GGG_2014J,M,0.8506,True,True,39,1
P0080,268301_BBB_2014B,M,0.8392,True,True,34,2
P0080,293754_BBB_2013J,M,0.8358,True,True,39,3
P0080,592471_BBB_2013J,M,0.835,True,True,39,4
P0080,614629_BBB_2014B,M,0.8326,True,True,34,5
P0080,604110_GGG_2013J,M,0.8311,True,True,38,6
P0080,645876_GGG_2014J,M,0.8306,True,True,39,7
P0080,407374_DDD_2013J,M,0.8203,True,True,38,8
P0080,645792_DDD_2014J,M,0.8203,True,True,38,9
P0080,677491_GGG_2014J,M,0.8188,True,True,39,10
P0081,632704_BBB_2014B,F,0.9042,True,True,34,1
P0081,685436_GGG_2014J,F,0.9001,True,True,39,2
P0081,506804_BBB_2013J,F,0.8975,True,True,39,3
P0081,622208_BBB_2014B,F,0.8953,True,True,34,4
P0081,586995_BBB_2014B,F,0.895,True,True,34,5
P0081,153170_DDD_2014J,F,0.8903,True,True,38,6
P0081,545697_BBB_2013B,F,0.8877,True,True,35,7
P0081,542562_GGG_2014B,F,0.8857,True,True,35,8
P0081,498296_BBB_2013B,F,0.8854,True,True,35,9
P0081,586416_BBB_2013J,F,0.8823,True,True,39,10
P0082,626252_CCC_2014B,F,0.9916,True,True,35,1
P0082,539436_GGG_2013J,F,0.9899,True,True,38,2
P0082,269082_BBB_2013J,F,0.9896,True,True,39,3
P0082,30850_CCC_2014J,F,0.9874,True,True,39,4
P0082,412258_CCC_2014B,F,0.987,True,True,35,5
P0082,576383_CCC_2014B,F,0.9868,True,True,35,6
P0082,695354_CCC_2014J,F,0.9833,True,True,39,7
P0082,2057959_DDD_2014J,F,0.983,True,True,38,8
P0082,187435_CCC_2014B,F,0.9827,True,True,35,9
P0082,615127_BBB_2013J,F,0.982,True,True,39,10
P0083,684241_DDD_2014J,M,0.8851,True,True,38,1
P0083,645792_DDD_2014J,M,0.8835,True,True,38,2
P0083,679127_GGG_2014J,M,0.8792,True,True,39,3
P0083,614629_BBB_2014B,M,0.873,True,True,34,4
P0083,129989_DDD_2014J,M,0.8716,True,True,38,5
P0083,604110_GGG_2013J,M,0.8692,True,True,38,6
P0083,268301_BBB_2014B,M,0.8677,True,True,34,7
P0083,571458_GGG_2013J,M,0.8655,True,True,38,8
P0083,293754_BBB_2013J,M,0.8643,True,True,39,9
P0083,592471_BBB_2013J,M,0.8636,True,True,39,10
P0084,635052_GGG_2014B,F,0.999,True,True,35,1
P0084,534991_BBB_2013B,F,0.9958,True,True,35,2
P0084,620409_BBB_2014B,F,0.995,True,True,34,3
P0084,505413_BBB_2013J,F,0.9938,True,True,39,4
P0084,58731_DDD_2014J,F,0.9934,True,True,38,5
P0084,558703_BBB_2013B,F,0.9934,True,True,35,6
P0084,605996_BBB_2014B,F,0.9916,True,True,34,7
P0084,606105_BBB_2014J,F,0.9907,True,True,38,8
P0084,579575_BBB_2013J,F,0.9895,True,True,39,9
P0084,606517_BBB_2014J,F,0.9884,True,True,38,10
P0085,605886_FFF_2013J,F,0.9878,True,True,39,1
P0085,464732_CCC_2014J,F,0.9826,True,True,39,2
P0085,553528_FFF_2013B,F,0.9721,True,True,35,3
P0085,27189_FFF_2014B,F,0.9717,True,True,35,4
P0085,334134_FFF_2013B,F,0.9572,True,True,35,5
P0085,2465105_FFF_2013J,F,0.9547,True,True,39,6
P0085,575282_FFF_2013J,F,0.9539,True,True,39,7
P0085,556351_FFF_2013B,F,0.9531,True,True,35,8
P0085,519969_FFF_2013B,F,0.9509,True,True,35,9
P0085,551354_FFF_2013J,F,0.947,True,True,39,10
P0086,564906_BBB_2014B,M,0.9293,True,True,34,1
P0086,601010_BBB_2014B,M,0.9246,True,True,34,2
P0086,468720_DDD_2014J,M,0.9164,True,True,38,3
P0086,625283_DDD_2014J,M,0.9133,True,True,38,4
P0086,472511_GGG_2014B,M,0.9112,True,True,35,5
P0086,429417_BBB_2014B,M,0.9092,True,True,34,6
P0086,2083576_BBB_2013J,M,0.908,True,True,39,7
P0086,624738_BBB_2014B,M,0.9008,True,True,34,8
P0086,592189_DDD_2013J,M,0.8996,True,True,38,9
P0086,1917311_DDD_2014J,M,0.8986,True,True,38,10
P0087,596027_FFF_2013J,M,0.9992,True,True,39,1
P0087,546215_FFF_2013B,M,0.9969,True,True,35,2
P0087,536593_FFF_2013B,M,0.9962,True,True,35,3
P0087,594162_FFF_2013J,M,0.9948,True,True,39,4
P0087,331789_FFF_2014J,M,0.9947,True,True,39,5
P0087,588765_CCC_2014J,M,0.9917,True,True,39,6
P0087,685772_FFF_2014J,M,0.9912,True,True,39,7
P0087,323984_FFF_2013J,M,0.9893,True,True,39,8
P0087,360986_FFF_2013J,M,0.9893,True,True,39,9
P0087,653773_FFF_2014J,M,0.9884,True,True,39,10
P0088,520751_DDD_2013B,F,0.9974,True,True,35,1
P0088,695405_BBB_2014J,F,0.9963,True,True,38,2
P0088,635170_DDD_2014J,F,0.9963,True,True,38,3
P0088,2583791_BBB_2013J,F,0.9949,True,True,39,4
P0088,397292_FFF_2014J,F,0.994,True,True,39,5
P0088,277123_AAA_2014J,F,0.9935,True,True,39,6
P0088,498363_DDD_2013B,F,0.9909,True,True,35,7
P0088,2411661_AAA_2013J,F,0.9907,True,True,39,8
P0088,626917_BBB_2014B,F,0.9907,True,True,34,9
P0088,689896_BBB_2014J,F,0.9906,True,True,38,10
P0089,596071_GGG_2013J,M,0.9996,True,True,38,1
P0089,521292_CCC_2014J,M,0.9976,True,True,39,2
P0089,605733_GGG_2013J,M,0.9955,True,True,38,3
P0089,566788_DDD_2014B,M,0.9954,True,True,35,4
P0089,649868_CCC_2014J,M,0.9947,True,True,39,5
P0089,89545_EEE_2014J,M,0.9946,True,True,39,6
P0089,507844_EEE_2013J,M,0.9946,True,True,39,7
P0089,346025_AAA_2013J,M,0.9945,True,True,39,8
P0089,2622441_DDD_2014J,M,0.9943,True,True,38,9
P0089,560970_BBB_2013B,M,0.994,True,True,35,10
P0090,99075_DDD_2014J,M,0.8932,True,True,38,1
P0090,2251500_BBB_2014J,M,0.8818,True,True,38,2
P0090,610828_DDD_2014J,M,0.8802,True,True,38,3
P0090,578034_CCC_2014B,M,0.8779,True,True,35,4
P0090,100561_DDD_2014J,M,0.8775,True,True,38,5
P0090,696132_DDD_2014J,M,0.8748,True,True,38,6
P0090,629878_DDD_2014J,M,0.8745,True,True,38,7
P0090,632551_DDD_2014B,M,0.8701,True,True,35,8
P0090,1661490_DDD_2014J,M,0.8697,True,True,38,9
P0090,2232340_DDD_2014J,M,0.8685,True,True,38,10
P0091,576780_CCC_2014B,M,0.9928,True,True,35,1
P0091,586497_CCC_2014J,M,0.9911,True,True,39,2
P0091,1501577_CCC_2014J,M,0.9903,True,True,39,3
P0091,694848_FFF_2014J,M,0.9902,True,True,39,4
P0091,641401_FFF_2014J,M,0.989,True,True,39,5
P0091,576791_FFF_2013J,M,0.989,True,True,39,6
P0091,347197_FFF_2014J,M,0.9889,True,True,39,7
P0091,348783_FFF_2013J,M,0.9881,True,True,39,8
P0091,647898_FFF_2014J,M,0.9868,True,True,39,9
P0091,554063_FFF_2014J,M,0.9868,True,True,39,10
P0092,620437_DDD_2014B,F,0.989,True,True,35,1
P0092,480225_DDD_2013B,F,0.9879,True,True,35,2
P0092,647479_CCC_2014J,F,0.9868,True,True,39,3
P0092,255747_DDD_2013B,F,0.9825,True,True,35,4
P0092,552914_BBB_2013B,F,0.9813,True,True,35,5
P0092,653951_BBB_2014J,F,0.978,True,True,38,6
P0092,2381845_DDD_2013B,F,0.9753,True,True,35,7
P0092,511515_BBB_2013B,F,0.9746,True,True,35,8
P0092,368749_DDD_2013B,F,0.9726,True,True,35,9
P0092,547679_DDD_2013B,F,0.9699,True,True,35,10
P0093,618124_FFF_2014B,M,0.997,True,True,35,1
P0093,602718_CCC_2014B,M,0.9949,True,True,35,2
P0093,344474_DDD_2013B,M,0.9945,True,True,35,3
P0093,633334_EEE_2014B,M,0.9941,True,True,35,4
P0093,627581_DDD_2014B,M,0.9936,True,True,35,5
P0093,230052_DDD_2013B,M,0.9925,True,True,35,6
P0093,609019_DDD_2014B,M,0.9924,True,True,35,7
P0093,573860_FFF_2013J,M,0.9921,True,True,39,8
