persona_id,zenodo_row_idx,kaggle_row_idx,bridge_distance,zenodo_cluster_id,kaggle_cluster_id,persona_archetype_label,age,gender,learning_style,internet_access,extracurricular,uses_edutech,resources_availability,study_hours_per_week,online_courses_enrolled,attendance_pct,assignment_completion_pct,exam_score_harmonized,final_grade,risk_level,avg_response_time_hours,assignment_score,login_frequency,video_watch_time_min,discussion_posts,peer_interaction_count,task_completion_rate,engagement_level,motivation_level,motivation_index,stress_level_label,stress_score,anxiety_score,resilience_score,post_intervention_mood,dominant_emotion,intervention_type
P0091,11794,90,0.260754,0,4,Disengaged Drifter,26,Male,Auditory,Yes,No,Yes,Low,9,14,65.07,2.14,94.18,Distinction,medium,13.530424961350263,99.64160658409877,45,288.00188142083397,17,12,0.33,2,Low,2.0,Low,3.0,1.0,5.0,2.0,Sad,Gamified_Task
P0092,13533,91,0.08911,0,2,Resilient Climber,23,Female,Visual,Yes,Yes,Yes,Medium,8,14,89.08,47.37,47.67,Fail,medium,3.889800325483222,70.39471183900952,41,63.46756699689933,4,11,0.6125,4,Medium,5.0,High,1.0,4.0,3.0,1.0,Bored,Gamified_Task
P0093,5904,92,0.267448,0,1,Steady Performer,28,Male,ReadWrite,Yes,No,Yes,High,16,15,11.86,11.5,46.83,Fail,medium,7.663743625978936,64.37012669227413,29,36.197718567506286,15,36,0.349,1,Low,3.0,Low,4.0,2.0,1.0,3.0,Scared,Mindfulness
P0094,8920,93,0.058498,0,2,Resilient Climber,29,Male,ReadWrite,Yes,No,Yes,High,9,2,36.14,74.55,49.28,Fail,medium,6.491290734978554,77.89395917889428,15,233.58591840528877,19,9,0.8105,3,Medium,5.0,Low,3.0,1.0,5.0,2.0,Bored,Mindfulness
P0095,7147,94,0.086963,0,4,Steady Performer,18,Male,Kinesthetic,Yes,No,Yes,Low,26,9,85.09,59.49,95.89,Distinction,medium,5.911485653277852,65.21537959104322,45,29.79241455268656,4,8,0.7259,1,Low,3.0,High,1.0,5.0,3.0,4.0,Bored,Gamified_Task
P0096,277,95,0.257106,0,2,Steady Performer,21,Male,Visual,Yes,Yes,Yes,Low,20,3,21.33,72.41,80.36,Merit,medium,10.456319739039705,54.322875356007614,1,252.75290730387852,2,6,0.7946,1,Low,3.0,High,2.0,5.0,1.0,2.0,Bored,CBT_Session
P0097,7557,96,0.092887,2,0,Overwhelmed Striver,21,Male,Kinesthetic,Yes,Yes,No,High,13,11,8.9,40.76,90.11,Distinction,high,17.19272340960811,50.07141715395883,25,136.78608494360063,11,1,0.5621,1,Medium,5.0,Medium,5.0,4.0,2.0,3.0,Happy,CBT_Session
P0098,9651,97,0.156282,1,3,Routine Complier,27,Female,ReadWrite,Yes,Yes,No,High,18,0,71.92,33.51,64.46,Pass,low,6.001417440996427,72.47916764601311,7,275.49896641465506,0,22,0.5586,1,High,1.0,High,1.0,2.0,4.0,4.0,Scared,CBT_Session
P0099,4416,98,0.264464,0,4,Disengaged Drifter,28,Male,ReadWrite,Yes,Yes,Yes,Low,18,14,85.54,7.26,58.62,Pass,medium,9.433614233168573,91.8431711113296,9,219.24452972535263,8,38,0.3317,4,High,2.0,High,1.0,4.0,1.0,5.0,Bored,CBT_Session
P0100,12615,99,0.262319,0,4,Routine Complier,28,Male,Visual,Yes,Yes,No,Medium,12,20,19.38,35.53,55.55,Pass,low,9.991100817346732,78.61575928150383,24,187.01735343230771,8,39,0.545,3,High,1.0,High,2.0,1.0,4.0,2.0,Normal,Mindfulness
P0101,11638,100,0.254056,2,1,Disengaged Drifter,24,Female,Auditory,Yes,No,Yes,Low,18,13,83.99,92.57,67.96,Pass,medium,23.458500177014432,99.96036494717204,1,285.298971146752,3,38,0.9505,1,High,1.0,Medium,4.0,5.0,1.0,1.0,Bored,Mindfulness
P0102,1991,101,0.361356,0,4,Disengaged Drifter,20,Male,Auditory,Yes,Yes,Yes,High,12,5,71.85,36.0,73.1,Merit,medium,22.957326208218586,64.34233228236,44,125.02831818509574,2,20,0.5655,4,High,2.0,Low,2.0,3.0,2.0,4.0,Happy,CBT_Session
P0103,9600,102,0.254366,0,2,Resilient Climber,24,Male,Visual,Yes,Yes,No,Low,28,16,52.26,85.67,78.01,Merit,medium,19.403164403297747,64.02275323800276,8,286.68521159649356,16,22,0.882,2,Low,4.0,High,1.0,4.0,4.0,4.0,Surprised,Peer_Support
P0104,13920,103,0.25519,0,1,Disengaged Drifter,27,Female,Kinesthetic,Yes,Yes,Yes,Low,11,12,85.28,83.22,55.24,Pass,medium,6.558155178841258,57.98747301169721,24,49.150370452150014,1,28,0.8896,1,High,1.0,Low,4.0,3.0,5.0,5.0,Scared,Peer_Support
P0105,5724,104,0.023649,1,3,Disengaged Drifter,27,Male,Visual,Yes,No,Yes,Medium,22,10,42.22,36.7,96.55,Distinction,medium,2.564858224108403,58.20317941326676,11,150.2889331603997,0,13,0.5613,4,High,1.0,Low,3.0,3.0,2.0,2.0,Surprised,Peer_Support
P0106,6420,105,0.116239,0,4,Disengaged Drifter,18,Male,Kinesthetic,Yes,No,Yes,Medium,22,2,22.19,67.67,48.61,Fail,medium,8.288795167574369,64.25932980050239,17,88.27425449373652,7,25,0.7424,5,High,1.0,High,1.0,5.0,4.0,1.0,Surprised,Gamified_Task
P0107,11578,106,0.359847,0,2,Resilient Climber,23,Female,Auditory,Yes,Yes,No,High,34,12,31.74,8.77,98.06,Distinction,medium,7.13627463697811,89.64200226367636,8,166.5544058833761,12,4,0.3668,2,Low,4.0,Low,2.0,4.0,4.0,5.0,Scared,CBT_Session
P0108,12907,107,0.030564,0,4,Steady Performer,22,Male,Auditory,Yes,No,No,High,12,1,50.26,9.19,41.45,Fail,medium,12.63629340336706,95.2878395318224,35,56.984024588559535,14,30,0.3726,3,Low,3.0,Low,3.0,3.0,2.0,2.0,Sad,Gamified_Task
P0109,3368,108,0.074929,2,0,Resilient Climber,20,Female,Kinesthetic,No,Yes,Yes,Low,19,1,51.57,4.43,70.98,Merit,medium,18.88774193155924,98.75435848538407,35,254.0436014899126,7,24,0.3341,1,Medium,5.0,Medium,5.0,1.0,2.0,1.0,Normal,Mindfulness
P0110,11393,109,0.121009,0,2,Resilient Climber,25,Male,Visual,No,Yes,Yes,Medium,23,20,77.8,53.12,61.03,Pass,medium,20.741427594213736,61.614482704822635,33,255.4582763012216,11,30,0.7067,1,Medium,5.0,Low,3.0,2.0,2.0,1.0,Happy,Mindfulness
P0111,10038,110,0.364731,0,2,Flourishing Achiever,25,Female,Kinesthetic,Yes,No,Yes,Low,21,12,79.58,44.35,69.51,Merit,low,20.431873964441696,94.0648772807046,5,287.0185306898089,11,49,0.5982,4,Low,4.0,Low,2.0,2.0,3.0,3.0,Scared,Peer_Support
P0112,4100,111,0.0526,0,4,Disengaged Drifter,24,Female,Auditory,Yes,No,Yes,Low,25,4,60.33,55.46,75.17,Merit,medium,9.27253790813056,66.41275446386686,42,54.854920856138506,13,19,0.6836,3,High,1.0,Low,3.0,5.0,5.0,1.0,Surprised,Peer_Support
P0113,3963,112,0.260462,0,2,Resilient Climber,19,Male,Auditory,Yes,Yes,Yes,Low,14,15,75.31,50.11,65.61,Pass,medium,16.806389899595708,55.64202722584422,39,190.7664397624473,14,43,0.6648,5,Medium,5.0,Low,2.0,4.0,1.0,2.0,Happy,Mindfulness
P0114,13040,113,0.254193,0,2,Resilient Climber,23,Male,Kinesthetic,Yes,Yes,Yes,Medium,8,5,17.08,34.55,64.48,Pass,medium,8.195186543057062,93.50124627600827,41,147.5288195231072,14,16,0.5451,2,Low,4.0,High,1.0,4.0,4.0,5.0,Happy,Peer_Support
P0115,7567,114,0.358351,0,1,Disengaged Drifter,21,Female,Auditory,Yes,Yes,No,Low,18,18,6.24,68.95,85.55,Distinction,medium,2.4008274944092025,81.80528173218093,28,109.87128229282764,8,44,0.7742,3,High,2.0,Low,4.0,2.0,1.0,5.0,Sad,Peer_Support
P0116,11662,115,0.083912,2,0,Resilient Climber,28,Female,Visual,Yes,No,Yes,Low,26,1,86.2,72.01,81.14,Merit,medium,17.136001108867674,58.23654480405308,7,111.94664672892344,18,1,0.831,1,Medium,5.0,Medium,5.0,1.0,2.0,3.0,Surprised,Mindfulness
P0117,12434,116,0.355817,2,1,Disengaged Drifter,21,Male,Visual,Yes,No,Yes,High,14,14,7.52,2.72,91.07,Distinction,medium,1.2260337091051206,71.49156287565013,9,129.71012967595817,19,24,0.3102,4,Low,2.0,Medium,4.0,2.0,5.0,2.0,Bored,Gamified_Task
P0118,13501,117,0.262559,2,1,Disengaged Drifter,27,Female,Kinesthetic,Yes,No,Yes,Medium,28,16,21.08,22.38,55.52,Pass,medium,10.411199511545236,64.36288474385339,8,214.4284094097964,7,12,0.4451,5,High,1.0,Medium,4.0,2.0,5.0,1.0,Happy,Peer_Support
P0119,1136,118,0.250148,0,0,Resilient Climber,20,Male,ReadWrite,Yes,Yes,Yes,Low,12,12,69.78,71.74,76.84,Merit,medium,8.575723193947741,86.83972843550984,12,183.50295689776485,18,38,0.7993,4,Medium,5.0,Low,4.0,4.0,3.0,3.0,Surprised,Gamified_Task
P0120,9866,119,0.361609,0,2,Resilient Climber,21,Female,ReadWrite,Yes,Yes,Yes,Medium,24,12,44.23,40.37,74.61,Merit,medium,16.94768338593361,72.6708115312134,34,143.30763870072803,5,27,0.5706,2,Low,4.0,Low,2.0,3.0,2.0,4.0,Happy,Peer_Support
P0121,1288,120,0.255215,0,4,Steady Performer,21,Male,Kinesthetic,Yes,Yes,No,Medium,21,15,88.84,64.2,62.62,Pass,low,18.623645873488716,99.46399725531924,33,32.020689007190406,19,41,0.7637,3,Low,3.0,High,2.0,1.0,4.0,2.0,Sad,CBT_Session
P0122,9589,121,0.116183,2,0,Overwhelmed Striver,25,Female,Kinesthetic,Yes,Yes,Yes,Medium,16,3,34.9,35.38,67.62,Pass,high,7.994176627339528,52.737249112979754,48,32.55194978289755,18,5,0.5429,4,Medium,5.0,Medium,5.0,4.0,3.0,3.0,Sad,Gamified_Task
P0123,12807,122,0.25542,0,2,Flourishing Achiever,26,Female,Kinesthetic,Yes,No,Yes,Low,15,0,1.83,41.58,58.44,Pass,low,19.66742133223163,67.75076330681233,23,10.678423281475697,3,2,0.5735,4,Medium,5.0,High,2.0,2.0,2.0,5.0,Bored,Gamified_Task
P0124,7625,123,0.259162,0,2,Resilient Climber,21,Female,Kinesthetic,Yes,No,Yes,High,16,17,32.53,16.94,47.27,Fail,medium,7.760085491613476,74.09500835549886,24,290.63282258005506,6,34,0.4111,1,Medium,5.0,High,2.0,3.0,3.0,3.0,Sad,Peer_Support
P0125,2751,124,0.26628,0,2,Flourishing Achiever,25,Male,Auditory,Yes,Yes,Yes,High,18,9,53.91,25.94,51.43,Fail,low,11.265506279690907,75.15667773741599,37,11.523607381931626,3,17,0.4808,4,Medium,5.0,Low,2.0,1.0,1.0,4.0,Surprised,Gamified_Task
P0126,3831,125,0.359181,0,2,Resilient Climber,28,Female,ReadWrite,Yes,No,Yes,Medium,27,14,36.3,63.34,45.67,Fail,medium,17.72142612132508,65.79679111928183,35,39.897186343986014,11,10,0.7238,5,Low,4.0,High,2.0,5.0,2.0,2.0,Scared,CBT_Session
P0127,4010,126,0.253774,0,2,Flourishing Achiever,29,Female,ReadWrite,Yes,Yes,No,High,23,17,51.75,44.7,81.05,Merit,low,16.937165272170137,86.46201245487839,44,101.23300147472916,12,19,0.6032,3,Low,4.0,High,1.0,1.0,4.0,3.0,Sad,Mindfulness
P0128,10511,127,0.100221,2,0,Steady Performer,27,Male,Auditory,Yes,Yes,Yes,Low,15,2,92.6,77.81,80.38,Merit,medium,23.709474863180603,93.73735367444874,40,244.1547730268607,2,4,0.842,2,Low,3.0,Medium,5.0,1.0,4.0,1.0,Scared,CBT_Session
P0129,10863,128,0.359713,0,2,Flourishing Achiever,24,Female,Kinesthetic,Yes,No,Yes,Low,13,7,90.65,87.73,98.6,Distinction,low,6.178703556966433,96.93596509889316,22,289.0086478715941,11,18,0.8968,4,Low,4.0,High,2.0,2.0,2.0,2.0,Bored,Mindfulness
P0130,12649,129,0.251179,2,0,Resilient Climber,21,Female,ReadWrite,Yes,Yes,No,Medium,21,0,25.8,54.14,84.46,Distinction,medium,16.233312011410394,90.25466883997632,27,239.10393204963827,1,21,0.6792,5,Low,4.0,Medium,5.0,2.0,3.0,3.0,Normal,CBT_Session
P0131,12395,130,0.098481,0,1,Disengaged Drifter,18,Female,Kinesthetic,No,No,Yes,Low,15,17,49.36,78.0,45.06,Fail,medium,15.02268389034288,92.52900986532995,35,210.26246740923577,1,18,0.8308,2,High,1.0,Low,3.0,5.0,5.0,3.0,Happy,CBT_Session
P0132,9932,131,0.095915,0,4,Disengaged Drifter,21,Female,Auditory,Yes,Yes,Yes,Medium,12,12,53.72,32.38,90.61,Distinction,medium,22.04726445327069,77.52726503099977,1,161.1771935499351,8,46,0.5148,5,High,1.0,High,1.0,5.0,2.0,2.0,Happy,Gamified_Task
P0133,1154,132,0.354706,1,3,Disengaged Drifter,23,Female,Visual,Yes,Yes,No,Low,14,5,94.98,42.79,91.46,Distinction,medium,4.596329257832126,91.29441132134072,35,35.14451144003324,0,15,0.5905,4,High,2.0,High,2.0,5.0,4.0,5.0,Surprised,CBT_Session
P0134,5088,133,0.0916,0,4,Steady Performer,18,Male,Kinesthetic,Yes,Yes,Yes,Medium,18,8,98.71,75.72,67.34,Pass,medium,18.29135776249946,65.1751954573976,37,287.8695299711398,7,23,0.7989,4,Low,3.0,High,1.0,4.0,1.0,1.0,Bored,Peer_Support
P0135,11143,134,0.110947,0,4,Disengaged Drifter,20,Female,Auditory,Yes,No,No,Low,29,8,25.52,43.35,76.63,Merit,medium,14.070178174181672,69.92393810546072,47,229.9338000442476,5,40,0.5703,3,High,1.0,High,1.0,4.0,4.0,2.0,Bored,Peer_Support
P0136,3947,135,0.061169,0,0,Steady Performer,29,Male,Auditory,Yes,Yes,No,High,23,16,71.36,60.49,97.37,Distinction,medium,7.317315005121824,65.84565069092722,14,195.2953217469359,5,3,0.712,1,Low,3.0,Low,3.0,2.0,5.0,1.0,Bored,Peer_Support
P0137,4661,136,0.053602,2,0,Steady Performer,23,Male,Kinesthetic,Yes,Yes,Yes,Medium,25,5,36.4,16.28,72.02,Merit,medium,11.912003025385005,73.36936677239628,3,230.1203952062665,17,14,0.4298,5,Low,3.0,Medium,5.0,2.0,4.0,1.0,Happy,Peer_Support
P0138,3654,137,0.118422,0,2,Resilient Climber,21,Male,Visual,Yes,Yes,No,Low,14,4,2.89,56.06,96.74,Distinction,medium,8.67686173260535,64.27898081193182,1,219.9899654892102,16,24,0.7198,1,Medium,5.0,High,1.0,5.0,5.0,2.0,Sad,Gamified_Task
P0139,9751,138,0.271582,0,1,Steady Performer,20,Male,Visual,Yes,Yes,Yes,Low,18,4,1.7,81.18,45.5,Fail,high,14.3242082641346,98.08057211272234,5,194.7971581389512,11,43,0.9031,1,Low,3.0,Low,4.0,4.0,2.0,3.0,Happy,Peer_Support
P0140,10405,139,0.088351,0,2,Resilient Climber,29,Female,ReadWrite,Yes,No,No,Low,28,0,44.28,90.53,50.25,Fail,medium,21.447014048737316,65.6422314002834,26,294.36727205219654,5,34,0.908,2,Medium,5.0,Low,3.0,3.0,4.0,5.0,Happy,CBT_Session
P0141,2746,140,0.357625,0,1,Disengaged Drifter,21,Male,ReadWrite,No,Yes,Yes,Medium,18,9,49.42,70.3,65.76,Pass,medium,14.094014641480646,54.90222690554699,14,271.9755056644472,7,13,0.807,2,Low,2.0,Low,4.0,4.0,3.0,1.0,Happy,Peer_Support
P0142,7036,141,0.266148,0,1,Disengaged Drifter,28,Male,Visual,Yes,Yes,No,High,25,5,1.12,70.37,75.6,Merit,medium,15.529615621511432,76.34085830252067,39,197.5328265439774,18,48,0.822,5,High,2.0,Low,3.0,2.0,3.0,1.0,Sad,Gamified_Task
P0143,6357,142,0.359282,2,1,Disengaged Drifter,29,Male,Visual,Yes,Yes,Yes,High,11,13,65.61,55.96,89.56,Distinction,medium,12.931200483638316,52.854953922258815,27,211.02081132250817,9,18,0.6905,1,High,2.0,Medium,4.0,4.0,4.0,3.0,Normal,Mindfulness
P0144,284,143,0.268099,1,3,Resilient Climber,18,Male,Visual,Yes,Yes,No,Low,20,9,25.95,61.3,98.24,Distinction,medium,2.176806648245946,55.52715831542903,9,24.9627839310259,0,37,0.7093,3,Medium,5.0,Medium,4.0,2.0,4.0,2.0,Surprised,CBT_Session
P0145,5717,144,0.152759,0,2,Resilient Climber,26,Male,Visual,Yes,Yes,Yes,Low,22,12,49.25,16.69,64.2,Pass,medium,6.355746808150168,60.96946945981232,15,204.27606471951137,12,35,0.3936,1,Medium,5.0,High,1.0,5.0,1.0,5.0,Normal,CBT_Session
P0146,12572,145,0.255498,0,4,Disengaged Drifter,24,Male,ReadWrite,Yes,No,Yes,Medium,14,17,30.04,44.24,44.43,Fail,medium,12.316039776937904,73.21751249410708,15,22.80797693592905,16,6,0.6107,2,Low,2.0,High,1.0,5.0,4.0,1.0,Normal,Gamified_Task
P0147,3435,146,0.047614,0,0,Resilient Climber,19,Male,Auditory,Yes,No,No,High,32,10,18.35,43.59,88.61,Distinction,medium,8.135411526128209,71.66254661545139,26,180.59648952128,2,29,0.6155,1,Medium,5.0,Low,3.0,5.0,1.0,1.0,Happy,Mindfulness
P0148,12583,147,0.25739,2,0,Resilient Climber,26,Male,ReadWrite,Yes,No,Yes,Low,14,17,42.86,96.04,77.69,Merit,medium,5.180562748507467,89.98459310013956,42,299.81251487409213,7,18,0.9709,4,Low,4.0,Medium,5.0,3.0,1.0,2.0,Normal,Peer_Support
P0149,13413,148,0.260245,0,2,Resilient Climber,25,Female,Kinesthetic,Yes,Yes,No,Low,10,3,20.36,44.6,52.97,Fail,medium,12.595055364124082,86.97373269420567,13,171.1839086167821,13,48,0.6018,4,Low,4.0,High,1.0,3.0,1.0,3.0,Happy,Mindfulness
P0150,8664,149,0.105764,0,2,Flourishing Achiever,25,Male,Auditory,Yes,No,Yes,Low,15,14,58.0,53.53,68.39,Pass,low,8.424625249300558,71.31591469953506,32,147.2309342435867,2,24,0.6845,3,Medium,5.0,High,1.0,2.0,1.0,4.0,Happy,CBT_Session
P0151,13098,150,0.261338,0,2,Flourishing Achiever,20,Male,Visual,Yes,No,Yes,High,30,7,22.44,51.72,83.34,Merit,low,6.936475792988539,66.68521037878149,39,100.72790838662038,15,15,0.6733,5,Medium,5.0,High,2.0,1.0,2.0,3.0,Surprised,CBT_Session
P0152,4136,151,0.095658,0,4,Disengaged Drifter,19,Male,Kinesthetic,Yes,Yes,Yes,Medium,21,8,52.93,61.91,88.68,Distinction,medium,11.67166460112876,65.82343920307493,49,44.95154784807469,12,46,0.7457,1,High,1.0,High,1.0,3.0,3.0,1.0,Bored,CBT_Session
P0153,7913,152,0.074397,2,1,Disengaged Drifter,28,Female,ReadWrite,Yes,No,No,Medium,20,7,16.61,78.5,69.53,Pass,medium,4.065537935889982,88.69975436470045,32,221.99686472290168,19,39,0.8238,4,High,1.0,Medium,5.0,2.0,1.0,1.0,Happy,Mindfulness
P0154,10659,153,0.25826,0,4,Steady Performer,25,Female,Kinesthetic,Yes,Yes,Yes,High,25,14,69.81,24.27,58.68,Pass,medium,22.338151860734367,52.60362031106349,4,65.85371805783282,16,7,0.4575,5,Low,3.0,Low,2.0,4.0,3.0,5.0,Normal,Peer_Support
P0155,11582,154,0.25165,2,0,Steady Performer,26,Male,ReadWrite,Yes,Yes,Yes,Low,29,11,75.21,52.49,97.8,Distinction,medium,20.9571482521425,50.64108247553029,30,43.431786161712466,12,17,0.6701,4,Low,3.0,Medium,4.0,5.0,1.0,3.0,Surprised,CBT_Session
P0156,12747,155,0.263803,2,1,Steady Performer,24,Male,Visual,Yes,No,No,Low,12,19,11.76,83.39,77.46,Merit,high,17.275273472032314,89.7772195963324,37,132.31117132184863,5,27,0.8781,5,Low,3.0,Medium,4.0,5.0,3.0,4.0,Scared,Gamified_Task
P0157,943,156,0.355566,0,4,Disengaged Drifter,29,Male,Auditory,Yes,No,No,Medium,18,15,47.15,48.21,64.28,Pass,medium,3.4429180345344927,73.85731879945246,23,240.64913300813825,16,15,0.6242,5,High,2.0,Low,2.0,5.0,4.0,5.0,Scared,Peer_Support
P0158,10820,157,0.359332,0,2,Flourishing Achiever,29,Female,Auditory,Yes,Yes,Yes,Low,24,16,4.78,29.95,57.44,Pass,low,18.84517685280294,56.544056927678795,39,226.0687189548639,13,18,0.4949,4,Low,4.0,High,2.0,2.0,4.0,4.0,Scared,CBT_Session
P0159,2618,158,0.357437,0,4,Disengaged Drifter,23,Male,ReadWrite,Yes,Yes,Yes,Low,25,6,59.92,64.81,82.5,Merit,medium,19.583018546507436,61.778296729725064,45,25.91595824747773,16,41,0.7583,2,High,2.0,Low,2.0,5.0,3.0,5.0,Normal,Peer_Support
P0160,3216,159,0.093468,0,2,Resilient Climber,26,Female,Kinesthetic,Yes,Yes,Yes,Low,33,18,21.97,81.28,54.29,Fail,medium,18.658586207429767,96.62519765486913,15,141.99166866048526,7,16,0.8766,5,Medium,5.0,Low,3.0,3.0,1.0,3.0,Bored,Gamified_Task
P0161,11618,160,0.030058,2,1,Disengaged Drifter,27,Female,Kinesthetic,Yes,Yes,No,High,20,7,53.89,7.16,50.67,Fail,medium,3.621215403742547,92.9751487812449,43,161.50602706063898,10,44,0.3442,1,High,1.0,Medium,5.0,4.0,2.0,1.0,Sad,Mindfulness
P0162,8916,161,0.062096,2,0,Resilient Climber,28,Male,Auditory,Yes,Yes,Yes,High,18,17,52.13,75.93,70.44,Pass,medium,15.809883012558588,85.48925251119863,29,196.91852868148845,19,12,0.8438,4,Medium,5.0,Medium,5.0,5.0,3.0,4.0,Bored,CBT_Session
P0163,12188,162,0.250138,1,3,Resilient Climber,22,Female,Visual,Yes,Yes,Yes,Low,21,13,92.49,82.18,57.22,Pass,medium,20.189470302236167,74.11126151686634,36,198.54853162853615,0,6,0.8752,2,Medium,5.0,Medium,4.0,2.0,5.0,3.0,Surprised,Gamified_Task
P0164,6920,163,0.257558,2,1,Disengaged Drifter,21,Female,Visual,Yes,No,Yes,Medium,9,7,52.46,48.13,77.92,Merit,medium,14.279128228052356,76.01618130956929,13,115.76220234261868,6,26,0.6231,4,High,1.0,Medium,4.0,4.0,2.0,4.0,Bored,CBT_Session
P0165,12097,164,0.256221,2,0,Resilient Climber,24,Male,ReadWrite,Yes,Yes,Yes,Medium,28,7,59.16,99.28,45.55,Fail,medium,15.867369630246047,98.76222676419792,32,172.59638626101906,16,9,0.9883,3,Medium,5.0,Medium,4.0,5.0,5.0,3.0,Scared,CBT_Session
P0166,4475,165,0.095327,0,2,Steady Performer,29,Female,Kinesthetic,Yes,Yes,Yes,Low,18,4,36.34,81.43,78.71,Merit,low,11.542360026805042,98.28852219421437,7,149.50794631478507,9,33,0.8507,1,Low,3.0,High,1.0,1.0,3.0,5.0,Bored,Mindfulness
P0167,304,166,0.256413,0,1,Disengaged Drifter,23,Female,Kinesthetic,Yes,No,Yes,Low,8,4,96.23,77.77,55.52,Fail,medium,13.16026835733321,60.76345228929171,22,266.64952339175153,10,35,0.8416,3,High,1.0,Low,4.0,5.0,1.0,3.0,Surprised,Mindfulness
P0168,4298,167,0.256811,0,2,Resilient Climber,29,Male,Kinesthetic,Yes,Yes,No,High,13,15,80.13,76.48,40.51,Fail,medium,1.79066774208968,90.55522831526592,28,163.77688846412104,8,24,0.8235,5,Medium,5.0,Low,2.0,3.0,5.0,5.0,Surprised,Peer_Support
P0169,5469,168,0.252538,2,1,Steady Performer,25,Male,Auditory,Yes,Yes,No,High,12,3,29.27,13.54,47.32,Fail,high,15.696149505385543,59.86213330835084,2,137.89932690696688,8,5,0.4054,5,Low,3.0,Medium,4.0,4.0,3.0,1.0,Scared,Gamified_Task
P0170,11553,169,0.261338,0,4,Steady Performer,18,Male,Visual,Yes,No,Yes,Low,20,20,85.98,21.88,94.09,Distinction,medium,2.8732858964966614,60.67687389419757,42,127.30078040773672,4,23,0.4521,3,Low,3.0,High,2.0,3.0,2.0,5.0,Normal,Gamified_Task
P0171,7634,170,0.264774,0,0,Resilient Climber,18,Female,Auditory,Yes,No,No,Low,16,15,39.12,45.25,92.6,Distinction,medium,11.005335669825138,83.80465170822885,45,176.00405023570505,16,17,0.6248,3,Low,4.0,Low,3.0,1.0,1.0,2.0,Happy,Mindfulness
P0172,6981,171,0.068759,0,4,Steady Performer,19,Female,Auditory,Yes,Yes,Yes,Medium,18,9,85.2,26.22,52.53,Fail,low,7.73106724635038,70.25005492937743,6,243.15332402626032,8,22,0.4848,5,Low,3.0,High,1.0,1.0,5.0,1.0,Sad,CBT_Session
P0173,3221,172,0.257658,0,4,Disengaged Drifter,26,Female,ReadWrite,Yes,Yes,Yes,High,15,18,81.16,38.81,86.42,Distinction,medium,13.5448428548694,96.577220355326,28,166.13643221042838,16,5,0.5907,2,High,2.0,High,1.0,3.0,3.0,3.0,Sad,Peer_Support
P0174,10785,173,0.052018,2,1,Crisis Learner,24,Male,Kinesthetic,Yes,Yes,Yes,Low,15,19,20.69,90.53,77.31,Merit,high,4.068575717033763,54.45048674480044,28,201.88000077335704,18,28,0.9219,1,High,1.0,Medium,5.0,4.0,1.0,3.0,Scared,Mindfulness
P0175,10613,174,0.06666,0,4,Disengaged Drifter,25,Male,ReadWrite,Yes,Yes,Yes,Low,31,6,70.07,79.31,98.22,Distinction,medium,16.907798245386317,75.57628204047465,44,223.97817240289223,6,24,0.877,4,High,1.0,Low,3.0,1.0,1.0,2.0,Sad,Peer_Support
P0176,11280,175,0.264248,0,4,Routine Complier,18,Male,Visual,Yes,Yes,Yes,Medium,25,17,33.28,62.57,62.74,Pass,low,19.28526534935482,95.92607652215604,44,160.84875186483225,8,16,0.741,3,High,1.0,High,2.0,1.0,4.0,3.0,Bored,Peer_Support
P0177,7206,176,0.106103,0,2,Resilient Climber,24,Female,Kinesthetic,Yes,No,Yes,Medium,23,5,31.12,89.01,83.51,Distinction,medium,4.757152344092599,95.20568302397524,20,133.77694642991065,6,45,0.9007,1,Medium,5.0,Low,3.0,5.0,1.0,1.0,Surprised,Gamified_Task
P0178,9633,177,0.071841,0,2,Flourishing Achiever,20,Female,Kinesthetic,No,Yes,Yes,Low,19,9,27.32,79.28,45.41,Fail,low,3.39920100909329,57.82646067078706,30,264.23295958011033,12,23,0.8486,4,Medium,5.0,High,1.0,2.0,3.0,1.0,Surprised,Peer_Support
P0179,8053,178,0.357099,0,4,Routine Complier,29,Male,Auditory,Yes,No,Yes,High,20,7,71.29,44.5,62.92,Pass,low,4.346856104109261,68.33188500482282,11,131.07676436808873,10,10,0.6003,4,High,2.0,Low,2.0,1.0,2.0,5.0,Scared,Gamified_Task
P0180,12512,179,0.069434,0,0,Steady Performer,19,Female,Kinesthetic,No,Yes,Yes,Low,5,14,22.74,21.07,96.0,Distinction,medium,21.17393392366554,80.95607000233481,28,143.9634266669204,13,25,0.4407,3,Low,3.0,Low,3.0,4.0,4.0,4.0,Surprised,CBT_Session
P0181,735,180,0.184484,0,2,Resilient Climber,28,Female,ReadWrite,Yes,Yes,Yes,Low,17,18,8.78,53.77,71.22,Merit,medium,13.148353020396192,57.96974423857011,25,297.19898086911536,18,33,0.6599,2,Medium,5.0,High,1.0,4.0,3.0,3.0,Happy,CBT_Session
P0182,8728,181,0.260495,0,2,Steady Performer,19,Male,Visual,Yes,No,Yes,Low,28,5,74.53,72.9,56.16,Pass,medium,11.74700290817256,98.40110860228694,39,10.068881837006527,10,27,0.8154,2,Low,3.0,Low,2.0,5.0,3.0,2.0,Surprised,Mindfulness
